id,customer_id,vehicle_id,sale_date,sale_price,payment_method
4665,3,40,8/17/2023,99122.23,Credit Card
4666,1602,31,10/18/2023,35290.71,Online Transfer
4667,2074,25,3/12/2024,46593.31,Credit Card
4668,1385,30,12/7/2023,78547.64,Online Transfer
4669,261,15,3/26/2023,64452.64,Online Transfer
4670,993,32,12/7/2023,30918.66,Credit Card
4671,348,23,9/22/2023,87994.78,Credit Card
4672,1403,22,1/29/2024,41097.11,Online Transfer
4673,1613,35,8/29/2023,81152.31,Cash
4674,222,33,3/23/2023,52538.82,Cash
4675,941,27,10/24/2023,31562.96,Online Transfer
4676,748,1,3/8/2024,92340.83,Online Transfer
4677,412,10,10/9/2023,95184.4,Credit Card
4678,1697,18,9/28/2023,79598.4,Online Transfer
4679,864,5,4/14/2023,86637.87,Credit Card
4680,1785,24,1/23/2024,52295.12,Online Transfer
4681,1379,16,1/21/2024,63637.07,Credit Card
4682,1346,6,1/4/2024,67820.76,Online Transfer
4683,5,39,6/12/2023,43634.79,Cash
4684,1174,26,12/10/2023,92043.23,Credit Card
4685,1863,21,1/17/2024,48219.98,Credit Card
4686,395,37,12/14/2023,43989.23,Cash
4687,1569,3,2/20/2024,99969.53,Credit Card
4688,142,26,4/5/2023,87963.08,Credit Card
4689,719,19,4/11/2023,94094.89,Credit Card
4690,1840,23,10/27/2023,97622.0,Credit Card
4691,873,28,1/2/2024,80369.27,Credit Card
4692,1852,39,5/4/2023,82548.33,Cash
4693,1619,11,4/20/2023,51617.95,Credit Card
4694,2119,13,12/8/2023,92245.02,Cash
4695,1625,14,10/13/2023,58626.29,Credit Card
4696,1083,35,2/7/2024,43042.5,Credit Card
4697,1439,27,8/4/2023,30182.96,Cash
4698,1552,22,2/8/2024,48602.2,Credit Card
4699,2283,4,8/6/2023,31862.13,Cash
4700,1088,40,1/7/2024,82082.22,Cash
4701,2477,20,6/29/2023,55417.33,Credit Card
4702,1830,12,7/20/2023,55086.75,Cash
4703,2396,36,5/31/2023,55165.83,Credit Card
4704,278,24,4/16/2023,49896.19,Credit Card
4705,392,25,10/28/2023,73577.14,Cash
4706,1803,6,2/22/2024,89001.18,Credit Card
4707,1515,12,1/1/2024,76998.93,Cash
4708,1038,30,6/8/2023,52720.18,Credit Card
4709,501,25,1/6/2024,44646.01,Online Transfer
4710,1927,4,10/3/2023,63741.19,Credit Card
4711,759,16,10/26/2023,32413.23,Credit Card
4712,329,36,12/13/2023,85493.6,Credit Card
4713,2033,11,7/7/2023,35053.6,Online Transfer
4714,1186,15,7/3/2023,40718.4,Online Transfer
4715,1099,10,9/24/2023,41687.8,Credit Card
4716,1805,27,1/13/2024,37616.26,Online Transfer
4717,2365,38,11/13/2023,67007.18,Credit Card
4718,1154,37,2/16/2024,80248.17,Credit Card
4719,1955,7,10/10/2023,43521.18,Credit Card
4720,974,3,9/12/2023,81350.61,Credit Card
4721,797,24,10/2/2023,70466.63,Online Transfer
4722,635,13,7/16/2023,42209.61,Online Transfer
4723,1247,23,6/27/2023,75715.12,Credit Card
4724,53,40,2/19/2024,94668.16,Online Transfer
4725,2175,19,2/17/2024,84947.01,Credit Card
4726,1298,34,4/3/2023,55166.78,Online Transfer
4727,1935,32,4/14/2023,39557.26,Cash
4728,40,9,5/21/2023,82688.38,Credit Card
4729,2120,21,1/27/2024,82673.19,Credit Card
4730,1885,5,5/4/2023,53166.53,Credit Card
4731,925,35,7/15/2023,44021.01,Credit Card
4732,23,22,1/23/2024,30738.85,Credit Card
4733,1670,17,8/11/2023,50236.77,Credit Card
4734,1462,14,5/11/2023,64625.05,Online Transfer
4735,183,20,2/5/2024,35175.93,Credit Card
4736,516,28,8/24/2023,33918.44,Online Transfer
4737,1168,1,8/4/2023,90948.8,Online Transfer
4738,1084,33,12/15/2023,74858.76,Credit Card
4739,2190,26,7/16/2023,31474.8,Online Transfer
4740,1153,2,5/24/2023,52529.15,Credit Card
4741,1753,8,1/9/2024,85760.38,Online Transfer
4742,973,6,5/20/2023,38080.43,Credit Card
4743,43,29,9/10/2023,68036.05,Online Transfer
4744,830,31,5/22/2023,60863.01,Credit Card
4745,1217,18,9/6/2023,75441.81,Online Transfer
4746,2343,39,8/19/2023,70834.93,Credit Card
4747,2205,38,1/13/2024,87393.19,Credit Card
4748,1370,29,11/30/2023,42676.24,Credit Card
4749,1814,11,2/25/2024,94635.51,Credit Card
4750,156,3,5/25/2023,61214.71,Credit Card
4751,633,8,11/20/2023,88643.35,Cash
4752,201,18,6/27/2023,77464.38,Cash
4753,522,36,6/12/2023,55734.23,Cash
4754,1990,20,9/7/2023,97580.35,Credit Card
4755,1304,39,11/28/2023,93797.57,Credit Card
4756,1528,28,4/3/2023,67414.96,Credit Card
4757,222,13,2/19/2024,46810.54,Credit Card
4758,1588,27,12/27/2023,67416.88,Credit Card
4759,792,14,7/2/2023,53271.49,Online Transfer
4760,1656,26,4/25/2023,36941.48,Online Transfer
4761,547,34,5/22/2023,44803.45,Credit Card
4762,1333,32,6/19/2023,77626.79,Credit Card
4763,1065,4,6/8/2023,71327.31,Online Transfer
4764,1267,37,6/19/2023,75931.79,Online Transfer
4765,1374,19,1/9/2024,32941.31,Credit Card
4766,607,17,1/23/2024,85312.36,Online Transfer
4767,1385,2,12/19/2023,96675.53,Credit Card
4768,1689,40,5/8/2023,38944.42,Credit Card
4769,1163,10,9/28/2023,92196.88,Credit Card
4770,1611,6,9/3/2023,58838.03,Cash
4771,1378,24,2/12/2024,32320.23,Cash
4772,2394,9,2/23/2024,96803.95,Credit Card
4773,1917,35,10/5/2023,43591.9,Cash
4774,881,7,6/15/2023,83174.4,Cash
4775,493,30,2/13/2024,74870.2,Credit Card
4776,2119,1,7/19/2023,49370.69,Online Transfer
4777,1365,31,11/14/2023,76907.47,Credit Card
4778,1115,23,9/27/2023,76446.73,Credit Card
4779,2359,22,12/25/2023,96178.73,Credit Card
4780,2182,33,1/3/2024,62253.87,Online Transfer
4781,2331,12,1/2/2024,59108.25,Online Transfer
4782,2322,25,2/12/2024,90791.6,Online Transfer
4783,376,15,6/23/2023,81248.48,Cash
4784,99,21,10/21/2023,86382.07,Credit Card
4785,1587,16,8/28/2023,70044.7,Credit Card
4786,1066,5,9/17/2023,78226.04,Cash
4787,1416,38,9/26/2023,31762.53,Credit Card
4788,2062,29,3/21/2024,53688.42,Online Transfer
4789,1102,33,6/30/2023,54457.78,Online Transfer
4790,1940,9,11/13/2023,56287.37,Cash
4791,2402,11,1/12/2024,94020.89,Online Transfer
4792,2486,27,5/15/2023,91060.49,Credit Card
4793,326,26,5/11/2023,68489.68,Credit Card
4794,1989,2,9/20/2023,65736.19,Credit Card
4795,2097,16,8/20/2023,46663.16,Online Transfer
4796,1580,19,12/30/2023,71859.76,Cash
4797,747,39,12/31/2023,43625.36,Credit Card
4798,508,23,3/4/2024,98150.05,Online Transfer
4799,460,7,8/10/2023,75040.28,Cash
4800,476,32,2/23/2024,92345.73,Cash
4801,2385,21,4/27/2023,49407.54,Online Transfer
4802,1388,31,1/16/2024,76340.91,Online Transfer
4803,1097,13,9/25/2023,53888.22,Credit Card
4804,1709,8,10/10/2023,96065.07,Credit Card
4805,1114,18,2/6/2024,89275.13,Credit Card
4806,1806,4,4/2/2023,93702.08,Cash
4807,1890,34,1/16/2024,38100.72,Credit Card
4808,751,36,11/5/2023,34598.75,Credit Card
4809,1018,6,8/5/2023,50182.74,Credit Card
4810,1265,35,5/9/2023,38465.61,Credit Card
4811,1162,1,4/10/2023,78777.31,Credit Card
4812,641,14,5/9/2023,40771.26,Online Transfer
4813,945,20,5/28/2023,95865.81,Credit Card
4814,1920,30,3/28/2023,37098.98,Online Transfer
4815,545,40,3/15/2024,94349.92,Online Transfer
4816,257,17,11/21/2023,60626.06,Online Transfer
4817,2095,10,8/6/2023,33841.57,Credit Card
4818,2057,22,11/2/2023,60167.82,Online Transfer
4819,1668,12,10/8/2023,90164.33,Credit Card
4820,464,37,6/20/2023,45185.81,Online Transfer
4821,1902,15,2/2/2024,65344.92,Online Transfer
4822,1236,28,1/31/2024,96711.86,Credit Card
4823,555,25,3/18/2024,62217.17,Credit Card
4824,2089,24,9/11/2023,91634.81,Credit Card
4825,113,3,5/20/2023,82825.36,Credit Card
4826,1559,5,3/14/2024,41969.16,Credit Card
4827,743,2,5/25/2023,52553.51,Credit Card
4828,1660,34,10/2/2023,86375.17,Credit Card
4829,2183,35,11/27/2023,66128.79,Credit Card
4830,1103,24,9/3/2023,98340.12,Cash
4831,1506,15,10/26/2023,88836.24,Credit Card
4832,2461,12,2/11/2024,79153.38,Online Transfer
4833,1182,5,2/26/2024,30930.3,Online Transfer
4834,934,31,11/29/2023,90603.1,Credit Card
4835,1596,13,10/28/2023,83604.51,Online Transfer
4836,1681,38,12/13/2023,40784.91,Cash
4837,779,11,1/14/2024,69015.08,Credit Card
4838,2473,29,6/28/2023,70892.59,Credit Card
4839,210,19,12/24/2023,71434.46,Credit Card
4840,1113,36,1/12/2024,85642.08,Cash
4841,2499,26,11/16/2023,72925.47,Credit Card
4842,784,1,10/10/2023,64018.52,Cash
4843,379,4,3/22/2024,42087.34,Credit Card
4844,1076,20,6/16/2023,54575.65,Credit Card
4845,1728,16,6/18/2023,95147.2,Online Transfer
4846,2179,25,11/4/2023,35291.72,Credit Card
4847,2334,27,3/12/2024,86221.94,Online Transfer
4848,1192,30,7/12/2023,68905.73,Credit Card
4849,1321,40,11/10/2023,31449.44,Cash
4850,365,7,7/23/2023,97065.42,Credit Card
4851,1639,18,5/27/2023,40386.71,Credit Card
4852,1879,32,7/10/2023,90412.95,Credit Card
4853,1297,39,12/13/2023,50630.56,Cash
4854,2064,9,1/4/2024,33955.67,Credit Card
4855,1418,8,6/30/2023,39269.75,Online Transfer
4856,2081,14,5/31/2023,72082.87,Online Transfer
4857,1494,23,12/4/2023,60677.68,Credit Card
4858,358,33,7/26/2023,74807.31,Online Transfer
4859,632,17,2/1/2024,60771.73,Online Transfer
4860,1769,28,1/12/2024,50609.83,Cash
4861,1939,37,3/5/2024,54554.0,Cash
4862,2198,22,9/12/2023,51616.19,Cash
4863,715,21,2/25/2024,74718.08,Cash
4864,869,3,7/8/2023,47171.32,Online Transfer
4865,1735,10,9/21/2023,87634.27,Credit Card
4866,561,6,8/8/2023,48342.71,Credit Card
4867,396,17,4/26/2023,64041.17,Credit Card
4868,207,20,6/16/2023,30926.92,Credit Card
4869,145,6,1/16/2024,70107.54,Credit Card
4870,525,28,4/17/2023,78882.27,Credit Card
4871,613,11,3/25/2023,42643.07,Online Transfer
4872,1474,7,6/23/2023,83673.44,Credit Card
4873,2493,24,9/27/2023,30761.08,Credit Card
4874,567,30,11/25/2023,75334.9,Cash
4875,2419,16,1/29/2024,59509.32,Credit Card
4876,2238,19,8/1/2023,84784.1,Credit Card
4877,1009,15,7/24/2023,37814.65,Credit Card
4878,349,37,1/10/2024,68456.33,Credit Card
4879,2323,2,3/8/2024,39970.77,Credit Card
4880,717,23,9/26/2023,72624.16,Online Transfer
4881,767,29,2/10/2024,54014.01,Online Transfer
4882,466,26,9/27/2023,57658.31,Cash
4883,422,40,11/7/2023,33230.35,Online Transfer
4884,864,39,9/8/2023,79715.29,Credit Card
4885,1774,5,7/17/2023,33000.24,Credit Card
4886,2247,10,10/24/2023,72260.5,Cash
4887,1152,3,8/21/2023,36422.44,Credit Card
4888,2463,12,1/11/2024,76810.05,Online Transfer
4889,2129,6,1/16/2024,38250.15,Credit Card
4890,632,21,3/31/2023,42911.15,Credit Card
4891,2,37,6/28/2023,88832.61,Cash
4892,1534,4,5/13/2023,75190.65,Credit Card
4893,2034,10,8/19/2023,85061.25,Online Transfer
4894,1498,38,10/14/2023,67868.7,Credit Card
4895,2192,2,9/9/2023,30493.2,Credit Card
4896,1268,27,12/27/2023,57944.77,Credit Card
4897,2036,5,6/26/2023,32935.09,Credit Card
4898,1242,19,1/11/2024,47711.34,Credit Card
4899,359,29,4/29/2023,49150.36,Credit Card
4900,2472,20,9/22/2023,53965.48,Online Transfer
4901,545,25,2/27/2024,62153.65,Cash
4902,763,7,11/21/2023,55064.12,Cash
4903,1127,14,3/25/2023,55005.9,Online Transfer
4904,611,13,2/27/2024,64213.14,Credit Card
4905,487,32,7/27/2023,99353.27,Credit Card
4906,977,8,3/21/2024,35210.27,Credit Card
4907,1934,17,6/14/2023,83538.23,Credit Card
4908,1340,35,12/10/2023,34898.35,Online Transfer
4909,1231,1,7/19/2023,98731.73,Online Transfer
4910,1790,28,7/1/2023,35282.93,Online Transfer
4911,2159,34,5/27/2023,92126.74,Online Transfer
4912,2148,16,12/22/2023,70508.22,Credit Card
4913,347,15,2/2/2024,94097.04,Online Transfer
4914,1181,26,3/11/2024,85762.65,Credit Card
4915,424,31,6/20/2023,61620.82,Online Transfer
4916,1244,3,8/22/2023,63309.6,Credit Card
4917,909,18,12/3/2023,60258.99,Cash
4918,905,30,11/21/2023,65035.42,Credit Card
4919,371,11,9/17/2023,30479.0,Credit Card
4920,380,36,9/12/2023,53404.1,Credit Card
4921,1822,33,6/7/2023,69322.34,Credit Card
4922,1170,39,3/1/2024,47926.26,Online Transfer
4923,2263,40,10/25/2023,36858.15,Online Transfer
4924,2213,24,9/22/2023,93528.22,Cash
4925,1832,9,4/30/2023,69803.67,Credit Card
4926,967,22,10/15/2023,43809.36,Credit Card
4927,1447,23,8/25/2023,53150.03,Credit Card
4928,1372,11,11/19/2023,78702.77,Cash
4929,698,9,12/18/2023,52157.54,Credit Card
4930,1229,20,8/29/2023,58433.96,Cash
4931,310,34,7/21/2023,57598.23,Credit Card
4932,2440,12,2/22/2024,72158.32,Online Transfer
4933,1553,2,7/22/2023,91782.67,Credit Card
4934,1601,31,5/15/2023,58327.06,Online Transfer
4935,2043,32,4/25/2023,50630.65,Online Transfer
4936,987,6,9/27/2023,79375.33,Credit Card
4937,2206,8,8/31/2023,74498.74,Credit Card
4938,2309,24,3/6/2024,80347.51,Online Transfer
4939,1245,40,12/7/2023,41575.65,Credit Card
4940,252,18,12/4/2023,58919.16,Online Transfer
4941,619,39,3/6/2024,31818.53,Credit Card
4942,62,35,12/27/2023,41747.91,Credit Card
4943,2293,15,6/15/2023,76115.43,Cash
4944,97,38,12/11/2023,38465.51,Cash
4945,2154,36,1/15/2024,82311.29,Credit Card
4946,2143,22,12/30/2023,45877.18,Online Transfer
4947,2366,33,11/21/2023,35783.66,Credit Card
4948,839,7,9/7/2023,71618.57,Credit Card
4949,2402,28,9/18/2023,54684.18,Online Transfer
4950,1438,23,2/28/2024,66123.82,Credit Card
4951,2375,29,2/3/2024,46232.92,Credit Card
4952,852,27,3/17/2024,56193.24,Credit Card
4953,2096,3,1/1/2024,48298.61,Credit Card
4954,627,17,11/3/2023,84936.11,Credit Card
4955,814,5,7/11/2023,74602.54,Online Transfer
4956,1228,4,11/5/2023,91984.39,Cash
4957,2119,10,11/20/2023,84789.64,Online Transfer
4958,182,21,1/5/2024,95192.66,Credit Card
4959,1539,16,10/28/2023,94834.9,Credit Card
4960,1981,26,6/13/2023,60705.19,Online Transfer
4961,1938,37,10/12/2023,49369.12,Credit Card
4962,513,30,6/6/2023,86534.21,Credit Card
4963,1114,14,7/7/2023,94529.57,Credit Card
4964,868,1,12/20/2023,92791.78,Credit Card
4965,1154,19,9/26/2023,64682.01,Credit Card
4966,1731,25,7/6/2023,78094.05,Cash
4967,837,13,8/24/2023,36107.79,Online Transfer
4968,1322,1,4/8/2023,56834.47,Online Transfer
4969,2339,32,12/6/2023,85391.8,Online Transfer
4970,1798,33,4/12/2023,73091.67,Credit Card
4971,213,19,8/19/2023,84989.05,Online Transfer
4972,2411,18,4/22/2023,89255.01,Online Transfer
4973,1663,21,3/29/2023,98638.06,Credit Card
4974,1560,24,10/3/2023,61632.53,Credit Card
4975,336,22,1/6/2024,46348.6,Online Transfer
4976,1471,20,6/21/2023,61720.95,Online Transfer
4977,1315,9,10/31/2023,55352.48,Online Transfer
4978,883,8,8/2/2023,32410.84,Credit Card
4979,2421,11,1/10/2024,67472.45,Credit Card
4980,2212,27,9/9/2023,76356.38,Credit Card
4981,1045,34,5/20/2023,65147.96,Online Transfer
4982,1640,5,4/15/2023,55975.33,Credit Card
4983,2076,40,1/23/2024,97924.96,Credit Card
4984,1874,35,5/24/2023,31458.47,Credit Card
4985,2110,29,12/17/2023,96129.04,Online Transfer
4986,2295,26,3/29/2023,98318.12,Credit Card
4987,321,4,6/4/2023,86775.61,Online Transfer
4988,2039,39,8/26/2023,72210.01,Cash
4989,1999,28,12/13/2023,92272.74,Online Transfer
4990,2237,17,7/28/2023,48479.04,Credit Card
4991,454,10,12/9/2023,75687.38,Credit Card
4992,225,37,11/20/2023,75291.44,Cash
4993,1442,13,9/28/2023,86760.78,Online Transfer
4994,165,15,9/13/2023,53696.04,Credit Card
4995,617,2,3/10/2024,72329.87,Credit Card
4996,434,31,7/24/2023,59426.96,Online Transfer
4997,1003,12,3/20/2024,92680.03,Online Transfer
4998,623,36,9/3/2023,33154.04,Credit Card
4999,723,38,3/19/2024,83236.58,Online Transfer
5000,1327,16,9/27/2023,63313.58,Credit Card
5001,949,25,2/21/2024,76660.31,Cash
5002,2448,30,9/20/2023,79971.7,Credit Card
5003,1789,14,7/9/2023,63956.95,Credit Card
5004,1608,7,2/9/2024,84830.6,Cash
5005,2422,3,10/3/2023,98537.74,Credit Card
5006,1568,6,4/28/2023,81629.9,Online Transfer
5007,622,23,9/14/2023,48648.01,Credit Card
5008,185,12,10/6/2023,87663.53,Credit Card
5009,35,35,5/10/2023,36190.36,Online Transfer
5010,941,15,1/27/2024,77415.87,Credit Card
5011,492,16,1/7/2024,71280.76,Credit Card
5012,1551,2,8/20/2023,40890.41,Cash
5013,15,6,3/31/2023,44242.02,Credit Card
5014,1309,28,12/2/2023,54824.28,Credit Card
5015,1439,38,6/11/2023,51918.55,Online Transfer
5016,2221,13,5/5/2023,63339.35,Online Transfer
5017,675,8,12/28/2023,49122.33,Credit Card
5018,922,33,9/8/2023,30470.18,Online Transfer
5019,1972,22,5/17/2023,80980.22,Online Transfer
5020,2183,30,7/19/2023,93489.78,Online Transfer
5021,1620,26,3/13/2024,70514.88,Cash
5022,843,11,6/16/2023,41314.28,Online Transfer
5023,1456,27,3/10/2024,35682.42,Cash
5024,580,39,4/27/2023,44861.27,Credit Card
5025,2424,21,5/10/2023,58680.32,Cash
5026,1462,7,1/21/2024,71427.82,Credit Card
5027,1283,17,10/30/2023,94782.85,Credit Card
5028,679,36,11/30/2023,90155.22,Cash
5029,1582,31,5/28/2023,53476.28,Cash
5030,2392,25,6/4/2023,41248.74,Credit Card
5031,2398,19,2/22/2024,91868.42,Credit Card
5032,134,9,6/19/2023,71075.24,Credit Card
5033,2030,1,1/13/2024,79135.03,Credit Card
5034,2241,14,9/20/2023,51186.2,Online Transfer
5035,1860,4,8/11/2023,75017.91,Credit Card
5036,555,24,5/15/2023,94185.26,Credit Card
5037,848,32,6/10/2023,43893.04,Credit Card
5038,1695,18,10/17/2023,54042.59,Credit Card
5039,2353,5,5/24/2023,49166.28,Online Transfer
5040,377,29,12/2/2023,40275.74,Online Transfer
5041,403,10,2/2/2024,75925.94,Credit Card
5042,1734,37,12/9/2023,94767.36,Online Transfer
5043,2085,3,9/3/2023,95344.42,Credit Card
5044,228,34,8/20/2023,51102.88,Online Transfer
5045,869,40,4/16/2023,71106.98,Cash
5046,1922,23,6/5/2023,44684.48,Credit Card
5047,2095,20,5/8/2023,59918.01,Cash
5048,2279,20,6/16/2023,49388.51,Credit Card
5049,126,7,7/8/2023,46449.63,Credit Card
5050,600,15,3/7/2024,57543.53,Online Transfer
5051,589,10,1/21/2024,76032.9,Online Transfer
5052,1381,3,9/12/2023,43606.04,Online Transfer
5053,1665,31,6/14/2023,85965.99,Credit Card
5054,1902,13,7/29/2023,72300.01,Online Transfer
5055,1136,32,1/27/2024,48387.93,Credit Card
5056,2452,6,3/21/2024,52911.12,Online Transfer
5057,961,30,1/4/2024,78554.99,Online Transfer
5058,1748,11,9/24/2023,50431.22,Online Transfer
5059,1424,8,8/9/2023,72196.24,Credit Card
5060,203,19,5/24/2023,71235.09,Credit Card
5061,1915,12,5/28/2023,83059.8,Credit Card
5062,139,18,10/28/2023,85889.21,Credit Card
5063,79,22,8/14/2023,64990.46,Online Transfer
5064,1102,29,7/10/2023,41338.73,Online Transfer
5065,311,2,1/22/2024,37076.63,Online Transfer
5066,822,14,1/18/2024,70225.54,Online Transfer
5067,300,27,12/26/2023,46576.17,Online Transfer
5068,429,23,6/13/2023,88945.44,Credit Card
5069,1169,29,5/20/2023,79669.76,Online Transfer
5070,819,21,1/15/2024,46244.65,Credit Card
5071,2043,16,5/18/2023,94142.51,Credit Card
5072,2332,32,9/10/2023,69213.4,Cash
5073,2325,22,5/3/2023,89295.05,Credit Card
5074,1270,26,5/28/2023,40058.53,Online Transfer
5075,2167,8,12/3/2023,88139.09,Credit Card
5076,522,11,12/10/2023,32981.68,Credit Card
5077,227,9,4/1/2023,70244.75,Online Transfer
5078,370,30,5/2/2023,47377.37,Online Transfer
5079,1109,35,11/10/2023,64961.99,Cash
5080,1900,34,6/25/2023,83704.47,Online Transfer
5081,639,36,1/6/2024,44141.07,Online Transfer
5082,44,3,1/11/2024,93877.62,Credit Card
5083,464,19,9/23/2023,48386.81,Credit Card
5084,2407,27,11/19/2023,88982.0,Credit Card
5085,2312,40,6/29/2023,62609.97,Credit Card
5086,1038,24,11/17/2023,77563.22,Credit Card
5087,870,37,8/5/2023,78911.9,Credit Card
5088,1662,38,7/26/2023,49474.74,Credit Card
5089,251,25,3/15/2024,66614.04,Credit Card
5090,2488,39,11/25/2023,47993.8,Credit Card
5091,853,1,12/1/2023,85157.36,Credit Card
5092,277,10,7/8/2023,68426.66,Cash
5093,1833,33,2/16/2024,93829.13,Credit Card
5094,769,14,6/23/2023,43778.41,Online Transfer
5095,1764,2,12/29/2023,60051.57,Credit Card
5096,553,15,2/12/2024,37805.01,Credit Card
5097,305,6,9/19/2023,30621.96,Credit Card
5098,1716,13,9/28/2023,33970.79,Credit Card
5099,1395,28,8/3/2023,42294.72,Online Transfer
5100,661,18,6/19/2023,51448.97,Online Transfer
5101,1343,4,8/29/2023,36980.03,Online Transfer
5102,1978,5,9/9/2023,44098.29,Credit Card
5103,314,7,5/12/2023,69089.28,Cash
5104,1867,12,8/27/2023,99736.13,Cash
5105,1046,31,1/2/2024,51155.84,Credit Card
5106,1806,17,10/13/2023,58900.63,Online Transfer
5107,1633,23,12/31/2023,35413.33,Online Transfer
5108,2274,20,3/20/2024,98093.11,Cash
5109,762,10,9/26/2023,60156.92,Cash
5110,2099,26,11/28/2023,41208.36,Cash
5111,479,24,2/4/2024,90318.88,Online Transfer
5112,1107,22,4/7/2023,82242.26,Online Transfer
5113,1568,13,5/13/2023,41653.94,Cash
5114,82,38,6/14/2023,49906.23,Credit Card
5115,612,25,3/17/2024,76963.13,Online Transfer
5116,2072,2,1/23/2024,34202.18,Credit Card
5117,2141,14,5/3/2023,49135.92,Cash
5118,2144,7,6/9/2023,71053.66,Credit Card
5119,1809,35,11/20/2023,56463.6,Credit Card
5120,362,11,2/2/2024,38957.42,Online Transfer
5121,1660,17,11/27/2023,82947.71,Credit Card
5122,1647,1,6/8/2023,55204.45,Cash
5123,423,16,10/18/2023,47722.71,Cash
5124,621,12,8/2/2023,75183.37,Online Transfer
5125,1220,34,7/28/2023,62919.83,Online Transfer
5126,1975,32,3/21/2024,60745.7,Cash
5127,363,3,8/9/2023,87661.76,Online Transfer
5128,478,29,8/6/2023,59858.52,Credit Card
5129,2428,21,6/4/2023,55563.45,Credit Card
5130,1019,30,2/23/2024,90665.84,Credit Card
5131,2466,27,8/29/2023,51599.54,Cash
5132,1490,8,2/15/2024,60557.27,Credit Card
5133,383,15,4/24/2023,80517.98,Credit Card
5134,2453,19,10/14/2023,54620.24,Online Transfer
5135,1830,4,1/19/2024,99409.25,Online Transfer
5136,2147,37,8/27/2023,31455.4,Online Transfer
5137,1218,5,10/30/2023,38077.37,Credit Card
5138,1443,23,5/3/2023,48000.63,Online Transfer
5139,959,18,4/1/2023,76049.64,Credit Card
5140,1373,40,11/8/2023,65232.62,Credit Card
5141,452,9,9/2/2023,86730.51,Credit Card
5142,904,28,11/23/2023,83111.6,Online Transfer
5143,2023,6,11/22/2023,33873.53,Cash
5144,2220,33,8/23/2023,69383.25,Credit Card
5145,1534,20,11/27/2023,82515.25,Online Transfer
5146,38,31,11/7/2023,98764.5,Online Transfer
5147,1866,39,11/6/2023,66931.29,Cash
5148,674,36,11/19/2023,64453.98,Cash
5149,1201,29,6/10/2023,58623.68,Credit Card
5150,2498,13,12/17/2023,80020.16,Credit Card
5151,2350,34,1/12/2024,58796.34,Online Transfer
5152,613,11,2/16/2024,67001.46,Credit Card
5153,2281,23,9/12/2023,71797.86,Online Transfer
5154,537,19,8/7/2023,85111.97,Cash
5155,1655,22,12/10/2023,83532.16,Online Transfer
5156,495,33,1/25/2024,88036.68,Credit Card
5157,646,35,9/18/2023,49816.33,Credit Card
5158,794,20,5/20/2023,85684.62,Credit Card
5159,915,14,9/21/2023,87467.36,Cash
5160,2401,21,10/8/2023,90436.47,Online Transfer
5161,2303,39,12/13/2023,85527.62,Credit Card
5162,958,2,1/24/2024,47885.54,Online Transfer
5163,903,36,5/1/2023,96838.51,Credit Card
5164,191,32,2/4/2024,74533.27,Cash
5165,1435,31,9/10/2023,33743.18,Credit Card
5166,2364,38,1/31/2024,93052.75,Credit Card
5167,2328,12,3/3/2024,33944.6,Credit Card
5168,187,4,4/5/2023,39466.86,Credit Card
5169,593,3,6/16/2023,36390.83,Cash
5170,797,10,8/23/2023,96812.26,Cash
5171,113,18,5/14/2023,39768.35,Credit Card
5172,748,27,7/24/2023,90535.49,Cash
5173,21,15,7/21/2023,50788.55,Online Transfer
5174,1952,1,5/16/2023,35489.02,Online Transfer
5175,320,37,7/20/2023,97490.55,Cash
5176,533,5,4/5/2023,98322.88,Credit Card
5177,450,17,2/22/2024,54818.24,Credit Card
5178,161,6,9/18/2023,78532.01,Credit Card
5179,2490,30,10/3/2023,71130.49,Credit Card
5180,2426,28,5/6/2023,94086.45,Cash
5181,1708,40,7/21/2023,48741.64,Online Transfer
5182,1160,24,12/10/2023,60355.31,Credit Card
5183,583,9,6/19/2023,57250.49,Cash
5184,969,25,5/26/2023,87929.55,Online Transfer
5185,1563,7,12/11/2023,52193.79,Online Transfer
5186,306,16,12/3/2023,45850.91,Credit Card
5187,279,8,5/12/2023,37170.44,Credit Card
5188,1689,26,7/13/2023,36046.19,Online Transfer
5189,474,18,6/16/2023,53476.15,Credit Card
5190,2160,40,10/27/2023,35878.73,Credit Card
5191,584,30,4/2/2023,67797.59,Online Transfer
5192,117,35,4/3/2023,56536.99,Cash
5193,857,11,4/14/2023,90321.51,Online Transfer
5194,888,5,7/4/2023,91821.13,Credit Card
5195,692,2,1/17/2024,53096.74,Online Transfer
5196,52,32,3/19/2024,70468.06,Online Transfer
5197,1831,8,5/5/2023,95231.74,Online Transfer
5198,1508,27,10/9/2023,69817.21,Credit Card
5199,653,4,6/28/2023,42431.67,Online Transfer
5200,510,13,2/24/2024,54742.52,Cash
5201,2423,39,6/1/2023,69919.41,Online Transfer
5202,1771,26,11/29/2023,67540.93,Online Transfer
5203,1615,29,1/18/2024,82507.69,Online Transfer
5204,801,20,12/6/2023,94783.94,Credit Card
5205,1054,1,12/29/2023,72903.5,Credit Card
5206,1252,37,2/15/2024,61387.87,Online Transfer
5207,2234,25,6/13/2023,67617.68,Cash
5208,1858,36,2/11/2024,66745.55,Credit Card
5209,1292,3,4/26/2023,55733.14,Credit Card
5210,9,21,8/1/2023,46337.64,Online Transfer
